Name,ID,Gender,Age,Country,Genres,Popularity_x,Followers,URI,Album Type,Artist ID,Artist Name,Artist Song Rank,Track Name,Is Playable,Album Name,Release Date,Total Album Tracks,Is Explicit,ISRC,Song Duration,Track Number,Popularity_y,Track Id,Track URI
Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,male,30,US,"['dance pop', 'pop']",76,12044521,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,album,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,1,Want to Want Me,True,Everything Is 4,2015-05-29 02:00:00+02:00,11,False,USWB11503046,207719,1,80,7oGZAicScQt96OAW4AruYy,spotify:track:7oGZAicScQt96OAW4AruYy
Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,male,30,US,"['dance pop', 'pop']",76,12044521,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,album,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,2,Whatcha Say,True,Jason Derulo,2010-02-24 01:00:00+01:00,9,False,USWB10901504,221253,1,70,67T6l4q3zVjC5nZZPXByU8,spotify:track:67T6l4q3zVjC5nZZPXByU8
Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,male,30,US,"['dance pop', 'pop']",76,12044521,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,album,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,3,Talk Dirty (feat. 2 Chainz),True,Talk Dirty,2013-09-10 02:00:00+02:00,11,True,USWB11302648,177685,1,69,6g6A7qNhTfUgOSH7ROOxTD,spotify:track:6g6A7qNhTfUgOSH7ROOxTD
Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,male,30,US,"['dance pop', 'pop']",76,12044521,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,single,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,4,Acapulco,True,Acapulco,2021-09-03 02:00:00+02:00,1,False,USAT22102812,139672,1,77,3eJH2nAjvNXdmPfBkALiPZ,spotify:track:3eJH2nAjvNXdmPfBkALiPZ
Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,male,30,US,"['dance pop', 'pop']",76,12044521,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,single,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,5,Take You Dancing,True,Take You Dancing,2020-07-22 02:00:00+02:00,1,False,USAT22004479,190306,1,77,59qrUpoplZxbIZxk6X0Bm3,spotify:track:59qrUpoplZxbIZxk6X0Bm3
Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,male,30,US,"['dance pop', 'pop']",76,12044521,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,single,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,6,Savage Love (Laxed - Siren Beat),True,Savage Love (Laxed - Siren Beat),2020-06-11 02:00:00+02:00,1,True,USSM12003798,171374,1,76,1xQ6trAsedVPCdbtDAmk0c,spotify:track:1xQ6trAsedVPCdbtDAmk0c
Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,male,30,US,"['dance pop', 'pop']",76,12044521,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,single,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,7,Swalla (feat. Nicki Minaj & Ty Dolla $ign),True,Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017-02-23 01:00:00+01:00,1,True,USWB11700237,216408,1,76,6kex4EBAj0WHXDKZMEJaaF,spotify:track:6kex4EBAj0WHXDKZMEJaaF
Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,male,30,US,"['dance pop', 'pop']",76,12044521,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,single,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,8,Hands On Me (feat. Meghan Trainor),True,Hands On Me (feat. Meghan Trainor),2023-10-13 02:00:00+02:00,1,False,USAT22309383,183022,1,75,1TXbPx0WUaJM0fjDVs4wCD,spotify:track:1TXbPx0WUaJM0fjDVs4wCD
Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,male,30,US,"['dance pop', 'pop']",76,12044521,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,album,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,9,Ridin' Solo,True,Jason Derulo,2010-02-24 01:00:00+01:00,9,False,USWB10905329,215746,2,66,6BaxqcoEM9r3LXisTyJjST,spotify:track:6BaxqcoEM9r3LXisTyJjST
Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,male,30,US,"['dance pop', 'pop']",76,12044521,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,album,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,10,Trumpets,True,Talk Dirty,2013-09-10 02:00:00+02:00,11,False,USWB11400673,217419,3,64,5KONnBIQ9LqCxyeSPin26k,spotify:track:5KONnBIQ9LqCxyeSPin26k
Clean Bandit,6MDME20pz9RveH9rEXvrOM,mixed,12,GB,"['pop', 'uk dance', 'uk funky']",71,5387305,spotify:artist:6MDME20pz9RveH9rEXvrOM,album,6MDME20pz9RveH9rEXvrOM,Clean Bandit,1,Symphony (feat. Zara Larsson),True,What Is Love? (Deluxe Edition),2018-11-30 01:00:00+01:00,16,False,GBAHS1700199,212733,1,80,72gv4zhNvRVdQA0eOenCal,spotify:track:72gv4zhNvRVdQA0eOenCal
Clean Bandit,6MDME20pz9RveH9rEXvrOM,mixed,12,GB,"['pop', 'uk dance', 'uk funky']",71,5387305,spotify:artist:6MDME20pz9RveH9rEXvrOM,album,6MDME20pz9RveH9rEXvrOM,Clean Bandit,2,Rather Be (feat. Jess Glynne),True,New Eyes,2014-06-02 02:00:00+02:00,13,False,GBAHS1300498,227833,3,66,0am001WwFBVGDGLwRh3ixi,spotify:track:0am001WwFBVGDGLwRh3ixi
Clean Bandit,6MDME20pz9RveH9rEXvrOM,mixed,12,GB,"['pop', 'uk dance', 'uk funky']",71,5387305,spotify:artist:6MDME20pz9RveH9rEXvrOM,album,6MDME20pz9RveH9rEXvrOM,Clean Bandit,3,Rockabye (feat. Sean Paul & Anne-Marie),True,What Is Love? (Deluxe Edition),2018-11-30 01:00:00+01:00,16,False,GBAHS1600363,251173,4,75,2hrUO4drrO63i7FYbCLBl2,spotify:track:2hrUO4drrO63i7FYbCLBl2
Clean Bandit,6MDME20pz9RveH9rEXvrOM,mixed,12,GB,"['pop', 'uk dance', 'uk funky']",71,5387305,spotify:artist:6MDME20pz9RveH9rEXvrOM,album,6MDME20pz9RveH9rEXvrOM,Clean Bandit,4,Solo (feat. Demi Lovato),True,What Is Love? (Deluxe Edition),2018-11-30 01:00:00+01:00,16,False,GBAHS1800328,222706,3,69,3NuK5xMlSlB6K2Qp16zf3h,spotify:track:3NuK5xMlSlB6K2Qp16zf3h
Clean Bandit,6MDME20pz9RveH9rEXvrOM,mixed,12,GB,"['pop', 'uk dance', 'uk funky']",71,5387305,spotify:artist:6MDME20pz9RveH9rEXvrOM,album,6MDME20pz9RveH9rEXvrOM,Clean Bandit,5,I Miss You (feat. Julia Michaels),True,What Is Love? (Deluxe Edition),2018-11-30 01:00:00+01:00,16,False,GBAHS1701011,205986,11,71,0Ult84lvFuqNvbyXwyRQ58,spotify:track:0Ult84lvFuqNvbyXwyRQ58
Clean Bandit,6MDME20pz9RveH9rEXvrOM,mixed,12,GB,"['pop', 'uk dance', 'uk funky']",71,5387305,spotify:artist:6MDME20pz9RveH9rEXvrOM,album,6MDME20pz9RveH9rEXvrOM,Clean Bandit,6,How Will I Know,True,"I Wanna Dance With Somebody (The Movie: Whitney New, Classic and Reimagined)",2022-12-16 01:00:00+01:00,35,False,USRC12102374,213294,6,62,22VVfcgjtL7XTemQcphB9N,spotify:track:22VVfcgjtL7XTemQcphB9N
Clean Bandit,6MDME20pz9RveH9rEXvrOM,mixed,12,GB,"['pop', 'uk dance', 'uk funky']",71,5387305,spotify:artist:6MDME20pz9RveH9rEXvrOM,single,6MDME20pz9RveH9rEXvrOM,Clean Bandit,7,Tick Tock (feat. 24kGoldn),True,Tick Tock (feat. 24kGoldn),2020-08-21 02:00:00+02:00,1,False,GBAHS2000775,178373,1,69,27u7t9d7ZQoyjsCROHuZJ3,spotify:track:27u7t9d7ZQoyjsCROHuZJ3
Clean Bandit,6MDME20pz9RveH9rEXvrOM,mixed,12,GB,"['pop', 'uk dance', 'uk funky']",71,5387305,spotify:artist:6MDME20pz9RveH9rEXvrOM,single,6MDME20pz9RveH9rEXvrOM,Clean Bandit,8,Drive (feat. Wes Nelson),True,Drive (feat. Wes Nelson),2021-07-30 02:00:00+02:00,1,False,GBAHS2100547,179374,1,65,6eCmK3GQyFuTNWCJHsaF9d,spotify:track:6eCmK3GQyFuTNWCJHsaF9d
Clean Bandit,6MDME20pz9RveH9rEXvrOM,mixed,12,GB,"['pop', 'uk dance', 'uk funky']",71,5387305,spotify:artist:6MDME20pz9RveH9rEXvrOM,album,6MDME20pz9RveH9rEXvrOM,Clean Bandit,9,Baby (feat. MARINA & Luis Fonsi),True,What Is Love? (Deluxe Edition),2018-11-30 01:00:00+01:00,16,False,GBAHS1800640,205440,2,55,5XWCc9wQes7X5uyYH9h5JR,spotify:track:5XWCc9wQes7X5uyYH9h5JR
Clean Bandit,6MDME20pz9RveH9rEXvrOM,mixed,12,GB,"['pop', 'uk dance', 'uk funky']",71,5387305,spotify:artist:6MDME20pz9RveH9rEXvrOM,single,6MDME20pz9RveH9rEXvrOM,Clean Bandit,10,Everything But You (feat. A7S),True,Everything But You (feat. A7S),2022-02-18 01:00:00+01:00,1,False,GBAHS2200065,198014,1,62,2wVQcA1YCuGL6EW0QbgVoV,spotify:track:2wVQcA1YCuGL6EW0QbgVoV
Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,male,33,PR,"['reggaeton', 'trap argentino', 'trap latino', 'urbano latino']",75,2458569,spotify:artist:1pQWsZQehhS4wavwh7Fnxd,album,1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,1,Nena Maldición (feat. Lenny Tavárez),True,Homerun,2019-05-23 02:00:00+02:00,18,False,USWL11801231,227518,15,79,77dMSg2VHi2wwXjXNrmcrZ,spotify:track:77dMSg2VHi2wwXjXNrmcrZ
Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,male,33,PR,"['reggaeton', 'trap argentino', 'trap latino', 'urbano latino']",75,2458569,spotify:artist:1pQWsZQehhS4wavwh7Fnxd,album,1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,2,Hola - Remix,True,Yo Te Quiero Pa Mi,2022-02-09 01:00:00+01:00,7,False,QM9WM1900166,249520,1,74,17I27VXKtqXJHL6ReaG0eS,spotify:track:17I27VXKtqXJHL6ReaG0eS
Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,male,33,PR,"['reggaeton', 'trap argentino', 'trap latino', 'urbano latino']",75,2458569,spotify:artist:1pQWsZQehhS4wavwh7Fnxd,album,1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,3,Toda - Remix,True,ENR,2022-06-09 02:00:00+02:00,20,False,QM4TX1838235,368453,20,68,5kCoykriGdZhWMlm9vrtQI,spotify:track:5kCoykriGdZhWMlm9vrtQI
Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,male,33,PR,"['reggaeton', 'trap argentino', 'trap latino', 'urbano latino']",75,2458569,spotify:artist:1pQWsZQehhS4wavwh7Fnxd,album,1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,4,Medallo,True,Hecho En Medellín,2021-10-27 02:00:00+02:00,10,True,COA6W2102282,233453,2,76,6lX6l7OuA3qrnIRfdsr0dw,spotify:track:6lX6l7OuA3qrnIRfdsr0dw
Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,male,33,PR,"['reggaeton', 'trap argentino', 'trap latino', 'urbano latino']",75,2458569,spotify:artist:1pQWsZQehhS4wavwh7Fnxd,album,1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,5,Mírame - Remix,True,Now Or Never,2020-07-24 02:00:00+02:00,18,True,QM6P41906869,377580,17,66,7meQTf97i7gyAzeHTLIytv,spotify:track:7meQTf97i7gyAzeHTLIytv
Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,male,33,PR,"['reggaeton', 'trap argentino', 'trap latino', 'urbano latino']",75,2458569,spotify:artist:1pQWsZQehhS4wavwh7Fnxd,single,1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,6,Elegí,True,Elegí,2020-03-26 01:00:00+01:00,1,False,USSD12000059,197721,1,73,50ZC4PM7hywH27RcCfViau,spotify:track:50ZC4PM7hywH27RcCfViau
Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,male,33,PR,"['reggaeton', 'trap argentino', 'trap latino', 'urbano latino']",75,2458569,spotify:artist:1pQWsZQehhS4wavwh7Fnxd,album,1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,7,Parce (feat. Justin Quiles),True,PAPI JUANCHO,2020-08-21 02:00:00+02:00,22,False,USSD12000217,248345,9,71,4RJz8NfIe09gpKMiRUWKhJ,spotify:track:4RJz8NfIe09gpKMiRUWKhJ
Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,male,33,PR,"['reggaeton', 'trap argentino', 'trap latino', 'urbano latino']",75,2458569,spotify:artist:1pQWsZQehhS4wavwh7Fnxd,single,1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,8,Percocet (Remix),True,Percocet (Remix),2017-05-10 02:00:00+02:00,1,True,QM6MZ1714525,314671,1,48,7jFl7qbhtGg81SkszfgVGF,spotify:track:7jFl7qbhtGg81SkszfgVGF
Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,male,33,PR,"['reggaeton', 'trap argentino', 'trap latino', 'urbano latino']",75,2458569,spotify:artist:1pQWsZQehhS4wavwh7Fnxd,album,1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,9,Bellaquita (Remix),True,Modo Avión,2020-03-19 01:00:00+01:00,9,True,QM9WM1900167,304733,9,60,4GGwM2Krtlx9G9ii1RaEOx,spotify:track:4GGwM2Krtlx9G9ii1RaEOx
Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,male,33,PR,"['reggaeton', 'trap argentino', 'trap latino', 'urbano latino']",75,2458569,spotify:artist:1pQWsZQehhS4wavwh7Fnxd,album,1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,10,Ella - Remix,True,Bucle,2022-03-11 01:00:00+01:00,13,True,USSD12100763,330477,3,61,7cx9L3i88euMfx1oNCqDAD,spotify:track:7cx9L3i88euMfx1oNCqDAD
Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,male,24,NL,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",73,15781508,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,single,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,1,In the Name of Love,True,In the Name of Love,2016-07-29 02:00:00+02:00,1,False,NLM5S1600003,195706,1,82,23L5CiUhw2jV1OIMwthR3S,spotify:track:23L5CiUhw2jV1OIMwthR3S
Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,male,24,NL,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",73,15781508,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,single,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,2,Scared to Be Lonely,True,Scared to Be Lonely,2017-01-27 01:00:00+01:00,1,False,NLM5S1600025,220883,1,80,3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH
Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,male,24,NL,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",73,15781508,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,single,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,3,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),True,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),2019-04-25 02:00:00+02:00,1,True,NLM5S1900528,163804,1,74,7Feaw9WAEREY0DUOSXJLOM,spotify:track:7Feaw9WAEREY0DUOSXJLOM
Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,male,24,NL,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",73,15781508,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,single,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,4,Real Love,True,Real Love,2023-09-22 02:00:00+02:00,1,False,NLM5S2302045,163000,1,73,6afdNrotJ1PCt9DoFiHpLj,spotify:track:6afdNrotJ1PCt9DoFiHpLj
Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,male,24,NL,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",73,15781508,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,single,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,5,High On Life (feat. Bonn),True,High On Life (feat. Bonn),2018-07-29 02:00:00+02:00,1,False,NLM5S1800265,230761,1,72,4ut5G4rgB1ClpMTMfjoIuy,spotify:track:4ut5G4rgB1ClpMTMfjoIuy
Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,male,24,NL,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",73,15781508,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,single,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,6,Animals,True,Animals,2013-06-17 02:00:00+02:00,2,False,NLZ541300467,304228,1,70,0A9mHc7oYUoCECqByV8cQR,spotify:track:0A9mHc7oYUoCECqByV8cQR
Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,male,24,NL,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",73,15781508,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,single,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,7,Ocean (feat. Khalid),True,Ocean (feat. Khalid),2018-06-15 02:00:00+02:00,1,False,NLM5S1800214,216419,1,71,3nc420PXjTdBV5TN0gCFkS,spotify:track:3nc420PXjTdBV5TN0gCFkS
Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,male,24,NL,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",73,15781508,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,single,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,8,Hero,True,Hero,2022-12-08 01:00:00+01:00,1,False,NLM5S2201815,160714,1,70,4Wu62DoQg1ECGlDKDfo30R,spotify:track:4Wu62DoQg1ECGlDKDfo30R
Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,male,24,NL,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",73,15781508,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,single,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,9,Animals - Radio Edit,True,Animals,2013-06-17 02:00:00+02:00,2,False,NLZ541300555,176117,2,70,4g6m1iaAsgdgDqgxGtvY0C,spotify:track:4g6m1iaAsgdgDqgxGtvY0C
Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,male,24,NL,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",73,15781508,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,single,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,10,There for You,True,There for You,2017-05-26 02:00:00+02:00,1,False,NLM5S1600060,221904,1,69,6jA8HL9i4QGzsj6fjoxp8Y,spotify:track:6jA8HL9i4QGzsj6fjoxp8Y
Zion & Lennox,21451j1KhjAiaYKflxBjr1,mixed,17,PR,"['reggaeton', 'urbano latino']",74,7705367,spotify:artist:21451j1KhjAiaYKflxBjr1,album,21451j1KhjAiaYKflxBjr1,Zion & Lennox,1,Yo Voy (feat. Daddy Yankee),True,Motivando a la Yal,2004-05-04 02:00:00+02:00,18,False,USUYG1044452,232019,4,80,5gflgO9EPbIBf16n5TKnQS,spotify:track:5gflgO9EPbIBf16n5TKnQS
Zion & Lennox,21451j1KhjAiaYKflxBjr1,mixed,17,PR,"['reggaeton', 'urbano latino']",74,7705367,spotify:artist:21451j1KhjAiaYKflxBjr1,album,21451j1KhjAiaYKflxBjr1,Zion & Lennox,2,Otra vez (feat. J Balvin),True,Motivan2,2016-09-30 02:00:00+02:00,18,False,USWL11600244,209453,7,80,3QwBODjSEzelZyVjxPOHdq,spotify:track:3QwBODjSEzelZyVjxPOHdq
Zion & Lennox,21451j1KhjAiaYKflxBjr1,mixed,17,PR,"['reggaeton', 'urbano latino']",74,7705367,spotify:artist:21451j1KhjAiaYKflxBjr1,album,21451j1KhjAiaYKflxBjr1,Zion & Lennox,3,Loco,True,La Última Promesa,2021-08-19 02:00:00+02:00,14,False,USWL12100223,231603,14,71,6b2HYgqcK9mvktt4GxAu72,spotify:track:6b2HYgqcK9mvktt4GxAu72
Zion & Lennox,21451j1KhjAiaYKflxBjr1,mixed,17,PR,"['reggaeton', 'urbano latino']",74,7705367,spotify:artist:21451j1KhjAiaYKflxBjr1,album,21451j1KhjAiaYKflxBjr1,Zion & Lennox,4,SUBEME LA RADIO,True,FINAL (Vol.1),2021-09-17 02:00:00+02:00,11,False,USRC11700058,207680,7,67,0mnAmQX1pciMncT2qFCNmK,spotify:track:0mnAmQX1pciMncT2qFCNmK
Zion & Lennox,21451j1KhjAiaYKflxBjr1,mixed,17,PR,"['reggaeton', 'urbano latino']",74,7705367,spotify:artist:21451j1KhjAiaYKflxBjr1,single,21451j1KhjAiaYKflxBjr1,Zion & Lennox,5,La player (Bandolera),True,La Player (Bandolera),2018-02-23 01:00:00+01:00,1,False,USWL11700273,249608,1,74,0VKkyBKCXyR99navhVRqcP,spotify:track:0VKkyBKCXyR99navhVRqcP
Zion & Lennox,21451j1KhjAiaYKflxBjr1,mixed,17,PR,"['reggaeton', 'urbano latino']",74,7705367,spotify:artist:21451j1KhjAiaYKflxBjr1,album,21451j1KhjAiaYKflxBjr1,Zion & Lennox,6,No Es Justo,True,Vibras,2018-05-25 02:00:00+02:00,14,False,USUM71804471,250840,5,71,5qFeMRz4TvetPmzjre9Dq7,spotify:track:5qFeMRz4TvetPmzjre9Dq7
Zion & Lennox,21451j1KhjAiaYKflxBjr1,mixed,17,PR,"['reggaeton', 'urbano latino']",74,7705367,spotify:artist:21451j1KhjAiaYKflxBjr1,album,21451j1KhjAiaYKflxBjr1,Zion & Lennox,7,Me Pones en Tensión,True,Biografía,2004-01-01 01:00:00+01:00,14,True,USJE62001082,234880,2,35,4bkvw2XCjqC3E9OHIoqTmx,spotify:track:4bkvw2XCjqC3E9OHIoqTmx
Zion & Lennox,21451j1KhjAiaYKflxBjr1,mixed,17,PR,"['reggaeton', 'urbano latino']",74,7705367,spotify:artist:21451j1KhjAiaYKflxBjr1,single,21451j1KhjAiaYKflxBjr1,Zion & Lennox,8,Berlin,True,Berlin,2022-06-30 02:00:00+02:00,1,False,USWL12200568,246061,1,69,2IzV2SPZQLadtA46ni3ICq,spotify:track:2IzV2SPZQLadtA46ni3ICq
Zion & Lennox,21451j1KhjAiaYKflxBjr1,mixed,17,PR,"['reggaeton', 'urbano latino']",74,7705367,spotify:artist:21451j1KhjAiaYKflxBjr1,single,21451j1KhjAiaYKflxBjr1,Zion & Lennox,9,Te Quiero Pa´Mi,True,Te Quiero Pa´Mi,2016-11-11 01:00:00+01:00,1,False,USUM71613874,212026,1,69,5YTMV11r6H8eeKuHghbBql,spotify:track:5YTMV11r6H8eeKuHghbBql
Zion & Lennox,21451j1KhjAiaYKflxBjr1,mixed,17,PR,"['reggaeton', 'urbano latino']",74,7705367,spotify:artist:21451j1KhjAiaYKflxBjr1,single,21451j1KhjAiaYKflxBjr1,Zion & Lennox,10,La Pasamos CXBRXN,True,SIXDO,2022-12-02 01:00:00+01:00,6,True,USUM72222459,228640,1,67,672zDo2nzWSoIIQ7zD5kuj,spotify:track:672zDo2nzWSoIIQ7zD5kuj
Demi Lovato,6S2OmqARrzebs0tKUEyXyp,female,27,US,"['pop', 'post-teen pop']",76,26513961,spotify:artist:6S2OmqARrzebs0tKUEyXyp,album,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,1,Heart Attack,True,Demi,2013-01-01 01:00:00+01:00,13,False,USHR11334249,210840,1,84,1V6gIisPpYqgFeWbMLI0bA,spotify:track:1V6gIisPpYqgFeWbMLI0bA
Demi Lovato,6S2OmqARrzebs0tKUEyXyp,female,27,US,"['pop', 'post-teen pop']",76,26513961,spotify:artist:6S2OmqARrzebs0tKUEyXyp,album,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,2,Cool for the Summer,True,Confident,2015-01-01 01:00:00+01:00,11,True,USHR11536621,214739,2,81,3uwnnTQcHM1rDqSfA4gQNz,spotify:track:3uwnnTQcHM1rDqSfA4gQNz
Demi Lovato,6S2OmqARrzebs0tKUEyXyp,female,27,US,"['pop', 'post-teen pop']",76,26513961,spotify:artist:6S2OmqARrzebs0tKUEyXyp,album,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,3,Sorry Not Sorry,True,Tell Me You Love Me,2017-09-29 02:00:00+02:00,12,True,USUM71707196,203760,1,77,0yvPEnB032fojLfVluFjUv,spotify:track:0yvPEnB032fojLfVluFjUv
Demi Lovato,6S2OmqARrzebs0tKUEyXyp,female,27,US,"['pop', 'post-teen pop']",76,26513961,spotify:artist:6S2OmqARrzebs0tKUEyXyp,album,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,4,Confident,True,Confident,2015-01-01 01:00:00+01:00,11,True,USHR11536743,205745,1,74,3DXXKDbbZKyAZfNb96ST3q,spotify:track:3DXXKDbbZKyAZfNb96ST3q
Demi Lovato,6S2OmqARrzebs0tKUEyXyp,female,27,US,"['pop', 'post-teen pop']",76,26513961,spotify:artist:6S2OmqARrzebs0tKUEyXyp,album,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,5,Échame La Culpa,True,VIDA,2019-02-01 01:00:00+01:00,15,False,USUM71712163,173800,7,74,0mlAOSILGRys2IbvyOT5VJ,spotify:track:0mlAOSILGRys2IbvyOT5VJ
Demi Lovato,6S2OmqARrzebs0tKUEyXyp,female,27,US,"['pop', 'post-teen pop']",76,26513961,spotify:artist:6S2OmqARrzebs0tKUEyXyp,album,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,6,Solo (feat. Demi Lovato),True,What Is Love? (Deluxe Edition),2018-11-30 01:00:00+01:00,16,False,GBAHS1800328,222706,3,69,3NuK5xMlSlB6K2Qp16zf3h,spotify:track:3NuK5xMlSlB6K2Qp16zf3h
Demi Lovato,6S2OmqARrzebs0tKUEyXyp,female,27,US,"['pop', 'post-teen pop']",76,26513961,spotify:artist:6S2OmqARrzebs0tKUEyXyp,album,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,7,Really Don't Care,True,Demi,2013-01-01 01:00:00+01:00,13,False,USHR11334431,201600,8,73,5vTPxzm4h2bY9rYyVrGEU5,spotify:track:5vTPxzm4h2bY9rYyVrGEU5
Demi Lovato,6S2OmqARrzebs0tKUEyXyp,female,27,US,"['pop', 'post-teen pop']",76,26513961,spotify:artist:6S2OmqARrzebs0tKUEyXyp,album,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,8,Give Your Heart a Break,True,Unbroken,2011-01-01 01:00:00+01:00,15,False,USHR11132994,205346,10,73,3sP3c86WFjOzHHnbhhZcLA,spotify:track:3sP3c86WFjOzHHnbhhZcLA
